tweet_id,index
1253043713410030000,100012
1253034234354240000,100012
1253032496582790000,100012
1253027502169210000,100012
1253009516624510000,100012
1253008334904520000,100012
1253006578350870000,100012
1252999031237870000,100012
1252988088420310000,100012
1252969564524210000,100012
1252962416691990000,100012
1252948710184690000,100012
1252938233249440000,100012
1252929025745480000,100012
1252890749089300000,100012
1252882480362740000,100012
1252874504428080000,100012
1252873487003160000,100012
1252780892910750000,100012
1252762757084120000,100012
1252756239651600000,100012
1252724239129550000,100012
1252695391314800000,100012
1252678658860300000,100012
1252665301080190000,100012
1252651277630280000,100012
1252597980772820000,100012
1252576067463730000,100012
1252575898529710000,100012
1252571144080830000,100012
1252569252386740000,100012
1252563168901180000,100012
1252492743823120000,100012
1252449474531790000,100012
1252428836597160000,100012
1252422197399870000,100012
1252410393349120000,100012
1252407979195770000,100012
1252405979137750000,100012
1252402042053640000,100012
1252396340711050000,100012
1252395808122490000,100012
1252390991203450000,100012
1252386280966500000,100012
1252379089060560000,100012
1252375871152810000,100012
1252371726790290000,100012
1252366189264720000,100012
1252360427754770000,100012
1252354959514840000,100012
1252354896583510000,100012
1252351967600310000,100012
1252304567699740000,100012
1252294226303310000,100012
1252283437052050000,100012
1252267228852030000,100012
1252264822902640000,100012
1252263714197130000,100012
1252261557200970000,100012
1252255532745990000,100012
1252252769202790000,100012
1252241281008330000,100012
1252234060987950000,100012
1252232824033140000,100012
1252230636393420000,100012
1252229858693980000,100012
1252228415962430000,100012
1252227050712320000,100012
1252217071624240000,100012
1252213644462550000,100012
1252199099480390000,100012
1252192623164600000,100012
1252159260538000000,100012
1252124262502030000,100012
1252102759483990000,100012
1252096970119760000,100012
1252086971519900000,100012
1252084626430050000,100012
1252035670371000000,100012
1251987382934450000,100012
1251974866351290000,100012
1251953323890080000,100012
1251949740373220000,100012
1251943074005150000,100012
1251924696519470000,100012
1251916949753290000,100012
1251895002973760000,100012
1251846723925870000,100012
1251845032656710000,100012
1251831354263770000,100012
1251829556127950000,100012
1251822686688410000,100012
1251746313487750000,100012
1251710734414650000,100012
1251698310689190000,100012
1251690113903410000,100012
1251685570931080000,100012
1251667245673190000,100012
1251619124918320000,100012
1251618964909680000,100012
1251602648035470000,100012
1251584758389370000,100012
1251584569071070000,100012
1251572230917620000,100012
1251561887625510000,100012
1251532273004030000,100012
1251488146681760000,100012
1251441327553880000,100012
1251434769323150000,100012
1251391173307940000,100012
1251386233743460000,100012
1251385914158460000,100012
1251376954877440000,100012
1251349079432370000,100012
1251343272116660000,100012
1251334930958810000,100012
1251316317472170000,100012
1251291150826320000,100012
1251267606394260000,100012
1251266002320380000,100012
1251261100642850000,100012
1251253481098390000,100012
1251237280162830000,100012
1251233765298520000,100012
1251215602326410000,100012
1251209547408180000,100012
1251208388811390000,100012
1251199798549620000,100012
1251187361498770000,100012
1251186333139240000,100012
1251183250044780000,100012
1251155734332530000,100012
1251155453985400000,100012
1251138431717170000,100012
1251138395243410000,100012
1251132812171900000,100012
1251126718959700000,100012
1251116312736270000,100012
1251090924727180000,100012
1251055580820750000,100012
1251045542093870000,100012
1251044302274330000,100012
1251044039677340000,100012
1251039829682290000,100012
1251036413283490000,100012
1251036222002240000,100012
1251031637527320000,100012
1251022785310310000,100012
1251021481758390000,100012
1251005531243920000,100012
1250934271583400000,100012
1250932763311640000,100012
1250932762728690000,100012
1250929617382380000,100012
1250927648915820000,100012
1250907103687870000,100012
1250905712659760000,100012
1250898280533410000,100012
1250896710408240000,100012
1250834170995240000,100012
1250829875788880000,100012
1250825463049720000,100012
1250821963385370000,100012
1250810517960240000,100012
1250801443268750000,100012
1250795204484850000,100012
1250788929822950000,100012
1250787298867840000,100012
1250782274162910000,100012
1250776585436880000,100012
1250773248146640000,100012
1250727169157980000,100012
1250719591929610000,100012
1250713400579160000,100012
1250708826875190000,100012
1250708214334640000,100012
1250706646285910000,100012
1250701669475610000,100012
1250698049011300000,100012
1250693846972990000,100012
1250692428169750000,100012
1250685104646540000,100012
1250682636026220000,100012
1250667907350030000,100012
1250661861533580000,100012
1250659810044820000,100012
1250578784564240000,100012
1250577664932490000,100012
1250564106257660000,100012
1250554466048360000,100012
1250550818715070000,100012
1250511532464660000,100012
1250505215368920000,100012
1250494493578710000,100012
1250492090489810000,100012
1250482002769260000,100012
1250480103030750000,100012
1250476512073010000,100012
1250457792743420000,100012
1250456830683360000,100012
1250453646208140000,100012
1250443017325920000,100012
1250433610051540000,100012
1250377475957220000,100012
1250356617813550000,100012
1250355338274090000,100012
1250355335824640000,100012
1250311928506800000,100012
1250263697441750000,100012
1250250131133390000,100012
1250226049734090000,100012
1250199523944560000,100012
1250188780369320000,100012
1250154897439430000,100012
1250145950087200000,100012
1250144099291860000,100012
1250138045933810000,100012
1250131600920150000,100012
1250114165626280000,100012
1250084967234690000,100012
1250078841810420000,100012
1250064956185330000,100012
1250044848029060000,100012
1250039352123470000,100012
1249979513502600000,100012
1249974421957140000,100012
1249971936609870000,100012
1249965823646670000,100012
1249958743934030000,100012
1249940499575840000,100012
1249934416970900000,100012
1249909503446870000,100012
1249905460678780000,100012
1249904733751510000,100012
1249903095909420000,100012
1249892470999200000,100012
1249892205646480000,100012
1249862434837460000,100012
1249799292698700000,100012
1249779446665650000,100012
1249777861180950000,100012
1249737706013260000,100012
1249730066336160000,100012
1249703316654700000,100012
1249684092494300000,100012
1249683905004910000,100012
1249674900727630000,100012
1249674829969650000,100012
1249664330800540000,100012
1249664292703610000,100012
1249657230586190000,100012
1249626524791240000,100012
1249614502494180000,100012
1249605423956730000,100012
1249575256853030000,100012
1249570514302980000,100012
1249529725019730000,100012
1249504666066350000,100012
1249504339925830000,100012
1249437429016200000,100012
1249432905564200000,100012
1249416849952890000,100012
1249350194434530000,100012
1249345420758630000,100012
1249341627824390000,100012
1249340274435850000,100012
1249336113237380000,100012
1249331423867270000,100012
1249321448956660000,100012
1249301106393520000,100012
1249283051709960000,100012
1249270295774370000,100012
1249267871676540000,100012
1249259653298400000,100012
1249259090414650000,100012
1249234760297140000,100012
1249158824528870000,100012
1249051391298950000,100012
1249013831663330000,100012
1248985712231360000,100012
1248985282822770000,100012
1248981924816670000,100012
1248977385346790000,100012
1248959184533680000,100012
1248959167584490000,100012
1248945505687740000,100012
1248941545157530000,100012
1248935831454100000,100012
1248920142018260000,100012
1248918915226280000,100012
1248918025186590000,100012
1248917622575360000,100012
1248908922561290000,100012
1248902780556690000,100012
1248859260680890000,100012
1248713475779670000,100012
1248713205641350000,100012
1248710316252440000,100012
1248674003683810000,100012
1248666174042370000,100012
1248657620459640000,100012
1248623037550750000,100012
1248617997326920000,100012
1248591807379910000,100012
1248572058684070000,100012
1248548421121660000,100012
1248537319558320000,100012
1248532107225230000,100012
1248490861924500000,100012
1248476080349950000,100012
1248475802531800000,100012
1248465244000640000,100012
1248436174495960000,100012
1248363568346650000,100012
1248346036898150000,100012
1256247020442060000,100013
1256244115743920000,100013
1256015764143910000,100013
1255867179104370000,100013
1255861773128910000,100013
1255848653400550000,100013
1255847376536980000,100013
1255836980946100000,100013
1255835935687620000,100013
1255758708807770000,100013
1255697287738720000,100013
1255575293298980000,100013
1255351176477970000,100013
1255180233256440000,100013
1255157534048110000,100013
1255094442261740000,100013
1254870348895350000,100013
1254854086060530000,100013
1254819049826950000,100013
1254818498200510000,100013
1254810705565380000,100013
1254807838691630000,100013
1254802513112390000,100013
1254780226833310000,100013
1254742097997040000,100013
1254741756702330000,100013
1254667918744450000,100013
1254538699414600000,100013
1254506329626090000,100013
1254438559936900000,100013
1254201063504170000,100013
1254198904331070000,100013
1254125580351560000,100013
1254123013278240000,100013
1253957525969520000,100013
1253733005581000000,100013
1253459142821500000,100013
1253081317966830000,100013
1253075536768880000,100013
1252907918963410000,100013
1252856046122450000,100013
1252564286259560000,100013
1252469613176080000,100013
1252424315582250000,100013
1252307041231810000,100013
1252266967718900000,100013
1252243421953060000,100013
1252232176361330000,100013
1252195584737450000,100013
1252144857893810000,100013
1252001924695700000,100013
1251996722118740000,100013
1251953493054750000,100013
1251915061972600000,100013
1251899652468880000,100013
1251385539468680000,100013
1251382992435540000,100013
1251337151033140000,100013
1251216955312200000,100013
1251132395501170000,100013
1251126513442970000,100013
1251090984114410000,100013
1250855664416680000,100013
1250811992077670000,100013
1250797943348570000,100013
1250560037346560000,100013
1250491637626610000,100013
1250477714416580000,100013
1250430647845270000,100013
1250386358507570000,100013
1250260053904380000,100013
1250246021629840000,100013
1250235276464730000,100013
1250160616272270000,100013
1250159859271590000,100013
1250152047476860000,100013
1250090004426170000,100013
1250084149051800000,100013
1250084077195010000,100013
1250080518877640000,100013
1249994554545140000,100013
1249940495322710000,100013
1249728056459250000,100013
1249477916527850000,100013
1249472877130400000,100013
1249452641412880000,100013
1249431500518540000,100013
1249397873206330000,100013
1249332676076730000,100013
1249065190857080000,100013
1249062155036450000,100013
1248881537816430000,100013
1248793918940090000,100013
1248728486539390000,100013
1248635615643560000,100013
1248362005615890000,100013
1248349495517220000,100013
1248339016879130000,100013
1248276382846720000,100013
1248219214080600000,100013
1248059757069460000,100013
1247899236273750000,100013
1247886192785240000,100013
1247804226589220000,100013
1247728007814380000,100013
1247667712442150000,100013
1247539656423430000,100013
1247523984238750000,100013
1247518945726170000,100013
1247458213705980000,100013
1247336431749680000,100013
1247235444783410000,100013
1247222517003100000,100013
1247098820137270000,100013
1247075440080150000,100013
1247008469556710000,100013
1246960733939610000,100013
1246879542066560000,100013
1246847548712800000,100013
1246818494995440000,100013
1246765238692780000,100013
1246758008329250000,100013
1246756358608870000,100013
1246663213338570000,100013
1246500932042420000,100013
1246497476128970000,100013
1246469344609040000,100013
1246439171687730000,100013
1246336450225990000,100013
1246331805046840000,100013
1246312525815300000,100013
1246084545650220000,100013
1245997168319740000,100013
1245996120549070000,100013
1245992450629530000,100013
1245956133891780000,100013
1245921730628960000,100013
1245818498422570000,100013
1245745637037140000,100013
1245702353875060000,100013
1245664579402600000,100013
1245592346344840000,100013
1245592268670550000,100013
1245521532245490000,100013
1245472778486150000,100013
1245399596345560000,100013
1245396430979830000,100013
1245354940257710000,100013
1245351664023930000,100013
1245345710582700000,100013
1245326023341880000,100013
1245325647851010000,100013
1245323109466550000,100013
1245316411859300000,100013
1245315095565160000,100013
1245123822396860000,100013
1244953462175120000,100013
1244919801144690000,100013
1244757434431750000,100013
1244715564855150000,100013
1244694451676760000,100013
1244583920827610000,100013
1244524851068610000,100013
1244524540316610000,100013
1244374259373410000,100013
1244328470311830000,100013
1244307891563250000,100013
1244277704880520000,100013
1244236952246740000,100013
1244182918672420000,100013
1244180242589040000,100013
1244153709065420000,100013
1244043905273710000,100013
1244019937670090000,100013
1243967693297980000,100013
1243953499685240000,100013
1243943808917810000,100013
1243920782931020000,100013
1243914720370980000,100013
1243890583946400000,100013
1243886197086100000,100013
1243884531897100000,100013
1243832589330150000,100013
1243806908374550000,100013
1243724971186230000,100013
1243704599229440000,100013
1243658095009690000,100013
1243589881823190000,100013
1243449392100560000,100013
1243448361484760000,100013
1243430052483620000,100013
1243427895076320000,100013
1243331365052920000,100013
1243329106579730000,100013
1243310960992890000,100013
1243299438941980000,100013
1243296123059500000,100013
1243285526850850000,100013
1243269990003930000,100013
1243266586372380000,100013
1243258632759920000,100013
1243248406866370000,100013
1243236136958340000,100013
1243236082205870000,100013
1243229311617740000,100013
1243193510003480000,100013
1243184920664680000,100013
1243146006432070000,100013
1243128738390270000,100013
1243077182542340000,100013
1243058091723120000,100013
1243043934755900000,100013
1243039649792060000,100013
1243012792493450000,100013
1242979117810750000,100013
1242937577319030000,100013
1242929914002550000,100013
1242922977252990000,100013
1242854094706000000,100013
1242839412171500000,100013
1242826313846700000,100013
1242811602874790000,100013
1242726418867310000,100013
1242724124717440000,100013
1242723392450710000,100013
1242696544748480000,100013
1242686077372170000,100013
1242567878144120000,100013
1242538552178740000,100013
1242523990729600000,100013
1242513510204120000,100013
1242442124378820000,100013
1242440281380780000,100013
1242433275668200000,100013
1242417655920890000,100013
1242416290188400000,100013
1242365913430660000,100013
1242350943443860000,100013
1242340778711510000,100013
1242330470328730000,100013
1242325075698870000,100013
1242267461673680000,100013
1242214517347610000,100013
1242208844450850000,100013
1242200972262350000,100013
1242178577497530000,100013
1242168144485020000,100013
1242129726149400000,100013
1242128846771470000,100013
1242111397988890000,100013
1242102860986410000,100013
1242064214707120000,100013
1242063952575680000,100013
1242040268913880000,100013
1242027413804060000,100013
1241995261775410000,100013
1241974893811510000,100013
1241973859701710000,100013
1241969804157820000,100013
1241858566325170000,100013
