tweet_id,reply_id
1244230000000000000,1244240000000000000
1244230000000000000,1244270000000000000
1244230000000000000,1244310000000000000
1245760000000000000,1245800000000000000
1245760000000000000,1246410000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242470000000000000,1242470000000000000
1242470000000000000,1242470000000000000
1236630000000000000,1236630000000000000
1236630000000000000,1236630000000000000
1236630000000000000,1236630000000000000
1236630000000000000,1236630000000000000
1236630000000000000,1236630000000000000
1236630000000000000,1236630000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1245290000000000000,1245350000000000000
1245290000000000000,1245370000000000000
1245290000000000000,1245350000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1243070000000000000
1242960000000000000,1243070000000000000
1248730000000000000,1248700000000000000
1248730000000000000,1248730000000000000
1248730000000000000,1248740000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1242960000000000000,1242960000000000000
1236630000000000000,1236630000000000000
1236630000000000000,1236630000000000000
1236630000000000000,1236630000000000000
1236630000000000000,1236630000000000000
1236630000000000000,1236630000000000000
1236630000000000000,1236630000000000000
1236630000000000000,1236630000000000000
1236630000000000000,1236630000000000000
1236630000000000000,1236630000000000000
1236630000000000000,1236630000000000000
1236630000000000000,1236630000000000000
1236630000000000000,1236630000000000000
1251520000000000000,1251520000000000000
1251520000000000000,1251520000000000000
1251520000000000000,1251520000000000000
1240250000000000000,1240230000000000000
1240250000000000000,1240240000000000000
1240250000000000000,1240240000000000000
1240250000000000000,1240250000000000000
1255484783884360000,1254913226325870000
1255484783884360000,1254985211265150000
1255484783884360000,1255484999203250000
1249534887691980000,1249535327829710000
1249534887691980000,1249536037489180000
1249534887691980000,1249536406692610000
1249534887691980000,1249540796308760000
1249534887691980000,1249555510103280000
1249534887691980000,1249556554073930000
1249534887691980000,1249639179954400000
1249534887691980000,1249535976843670000
1249534887691980000,1249535999379670000
1249534887691980000,1249920095050010000
1249534887691980000,1249697278417400000
1249534887691980000,1249576215582600000
1249534887691980000,1249595695570370000
1249534887691980000,1249800131643350000
1249534887691980000,1249537702749490000
1249534887691980000,1249550487516370000
1249534887691980000,1249654988533620000
1250174164268390000,1250176309478780000
1250174164268390000,1250176854352370000
1247680031423250000,1247689195486720000
1247618373883740000,1247883341526770000
1247608761428180000,1247609349956070000
1247608259042780000,1247609556395610000
1249754108107480000,1249758111159770000
1249754108107480000,1249764999410730000
1249754108107480000,1249777463883890000
1249754108107480000,1249754556663130000
1249754108107480000,1249756159428430000
1249754108107480000,1249758816582930000
1249754108107480000,1249756036283730000
1249754108107480000,1249756489046200000
1249754108107480000,1249769486351120000
1249754108107480000,1249754970020360000
1249754108107480000,1249755702303830000
1249754108107480000,1249763966009500000
1249754108107480000,1249754682861510000
1249754108107480000,1249756158732010000
1249754108107480000,1249760097527420000
1249755471080230000,1249803365095210000
1249755471080230000,1249812199109010000
1249755471080230000,1249756261920330000
1249755471080230000,1249757968238890000
1249755471080230000,1249773266505530000
1249755471080230000,1249764054811500000
1249803379754360000,1249803818373520000
1249803379754360000,1249806677832070000
1249803379754360000,1249806127740650000
1249803379754360000,1249807470517680000
1250053681665500000,1250054284915410000
1249766660916930000,1249768261161560000
1249766660916930000,1249768226730450000
1249835439927760000,1249837641949900000
1249792092030850000,1249795734087410000
1249536744686580000,1249545067058110000
1249536744686580000,1249543847908180000
1249536744686580000,1249820724862350000
1249536744686580000,1249829019933200000
1249536744686580000,1249931652396190000
1249536744686580000,1250029693455290000
1249536744686580000,1250033794440200000
1249536744686580000,1249773809936340000
1249536744686580000,1249569173535060000
1249536744686580000,1250070850675530000
1249536744686580000,1250307358082750000
1249536744686580000,1250442543763840000
1249536744686580000,1249871724134320000
1249536744686580000,1256944626952430000
1249536744686580000,1249876025535640000
1249536744686580000,1250029224402070000
1249536744686580000,1249744249916170000
1249536744686580000,1249929357482700000
1249536744686580000,1250004134293420000
1249536744686580000,1249540092529640000
1249536744686580000,1249541191248540000
1249536744686580000,1249541823837730000
1249536744686580000,1249614191582790000
1249536744686580000,1249635744047560000
1249536744686580000,1249664761618290000
1249536744686580000,1249664807797540000
1249536744686580000,1249671464636250000
1249536744686580000,1249672824072980000
1249536744686580000,1249691238707620000
1249536744686580000,1249787005434760000
1249536744686580000,1249740089204370000
1249536744686580000,1249763006411660000
1249536744686580000,1249771765028380000
1249536744686580000,1249875313900880000
1249536744686580000,1249879878096170000
1249536744686580000,1249928816883100000
1249536744686580000,1249932909638630000
1249536744686580000,1249997338669540000
1249536744686580000,1249999873790750000
1249536744686580000,1253914000611520000
1249752872889330000,1249759313049940000
1249752872889330000,1249769099556720000
1249752872889330000,1249800988829060000
1249752872889330000,1249766346549630000
1249752872889330000,1249776069999120000
1249752872889330000,1249957922295230000
1249752872889330000,1249756843448180000
1249752872889330000,1249755510384880000
1249752872889330000,1249807793491710000
1249752872889330000,1249900856742490000
1249752872889330000,1249754645918100000
1249752872889330000,1249753200577690000
1249752872889330000,1249757319304440000
1249752872889330000,1249770262696020000
1249752872889330000,1249754238860860000
1249752872889330000,1249754464514430000
1249752872889330000,1249756669321580000
1249752872889330000,1249757570790640000
1249752872889330000,1249758970056560000
1249752872889330000,1249762558296210000
1249752872889330000,1249764166627400000
1249752872889330000,1249766082774210000
1249752872889330000,1249772678937860000
1249752872889330000,1249788775447720000
1249752872889330000,1249880577035010000
1249752872889330000,1249884695577400000
1249756536601300000,1249881585127690000
1249756536601300000,1249756887626570000
1249756536601300000,1249757059438060000
1249756536601300000,1249763878696820000
1249756536601300000,1249766647809950000
1249756536601300000,1249766745553790000
1249756536601300000,1249826110101230000
1249756536601300000,1249864325092630000
1249756536601300000,1249872443008840000
1249756536601300000,1249872119955090000
1249756536601300000,1249878287926490000
1249756536601300000,1249872458901000000
1249756536601300000,1249994176546110000
1249756536601300000,1250214361315990000
1249756536601300000,1249764371846260000
1249756536601300000,1249776945216270000
1249756536601300000,1249808900355950000
1249756536601300000,1249863260381130000
1249756536601300000,1249863603148250000
1249756536601300000,1249867414000540000
1249756536601300000,1249872449514200000
1249756536601300000,1249876830871360000
1249756536601300000,1249877405692540000
1249756536601300000,1249877833448660000
1249756536601300000,1249892662079100000
1249756536601300000,1249898951614120000
1249398900521220000,1249453387751530000
1249398900521220000,1249693764894980000
1249398900521220000,1249517611878090000
1249398900521220000,1249493461767780000
1249398900521220000,1249651751613070000
1249398900521220000,1249675914801110000
1249398900521220000,1249466220988050000
1249398900521220000,1249752256586620000
1249398900521220000,1249757390549000000
1249398900521220000,1249468275320390000
1249398900521220000,1249483578444050000
1249398900521220000,1249418426562590000
1249398900521220000,1249428080365630000
1249398900521220000,1249457288978370000
1249398900521220000,1249470541842390000
1249398900521220000,1249458559080960000
1249398900521220000,1249466538148720000
1249398900521220000,1249466933944160000
1249398900521220000,1249467193991010000
1249398900521220000,1249467214874290000
1249398900521220000,1249467851603240000
1249398900521220000,1249470156327300000
1249398900521220000,1249476223610250000
1249398900521220000,1249477909334680000
1249398900521220000,1249490529253040000
1249398900521220000,1249541694430870000
1249398900521220000,1249542180747830000
1249385096760740000,1249385431466190000
1249385096760740000,1249401253194600000
1249385096760740000,1249389718392860000
1249385096760740000,1249394725465050000
1249385096760740000,1249397235558700000
1249385096760740000,1249397299907820000
1249385096760740000,1249433222104120000
1249385096760740000,1249438125845350000
1249385096760740000,1249451798236180000
1249385096760740000,1249504399879280000
1249385096760740000,1249569163569470000
1249385096760740000,1249719605624520000
1249385096760740000,1249729021702620000
1249385096760740000,1249401147359730000
1249385096760740000,1249395186028990000
1249385096760740000,1249404508515510000
1249385096760740000,1249410748394040000
1249385096760740000,1249426902294520000
1249385096760740000,1249385503478150000
1249385096760740000,1249385852771480000
1249385096760740000,1249390745955560000
1249385096760740000,1249410854430190000
1249385096760740000,1249445113534830000
1249385096760740000,1249702199913050000
1249385096760740000,1249716606055450000
1249430889542470000,1249448268322470000
1249430889542470000,1249486232779920000
1249430889542470000,1249788897774750000
1249430889542470000,1249433427545330000
1249430889542470000,1249435482557220000
1249430889542470000,1249449456321380000
1249430889542470000,1249457715627330000
1249430889542470000,1249460356772210000
1249430889542470000,1249461166411300000
1249430889542470000,1249479782909330000
1249430889542470000,1249702533389560000
1249430889542470000,1249788332546100000
1249430889542470000,1249803314738400000
1249430889542470000,1249828603619140000
1249383177816110000,1249384864908030000
1249383177816110000,1249391116224540000
1249383177816110000,1249389597353820000
1249383177816110000,1249392078913740000
1249383177816110000,1249396484140870000
1249383177816110000,1249384188492610000
1249383177816110000,1249387834504390000
1249383177816110000,1249383709893160000
1249383177816110000,1249389716786630000
1249383177816110000,1249395129800160000
1249410546463530000,1249466162406210000
1249410546463530000,1249411287299340000
1249410546463530000,1249411396925700000
1249410546463530000,1249412219705660000
1249410546463530000,1249412974202120000
1249410546463530000,1249414525289290000
1249410546463530000,1249427497311010000
1249410546463530000,1249465375072420000
1249410546463530000,1249435026950840000
1249410546463530000,1249441731281550000
1249410546463530000,1249464564435090000
1249564817649730000,1249575788346850000
1249564817649730000,1249577407029240000
1249564817649730000,1249575217950870000
1249564817649730000,1249573176687780000
1249564817649730000,1249574680597370000
1249564817649730000,1249575482963690000
1249564817649730000,1249576333656470000
1249564817649730000,1249580075705450000
1249384514343680000,1249834294756780000
1249384514343680000,1249385099679990000
1249384514343680000,1249834014908660000
1249384514343680000,1249834083804490000
1249384514343680000,1249897417937460000
1249384514343680000,1249479953877540000
1249445156727800000,1249474208456790000
1249445156727800000,1249462083072090000
1249445156727800000,1249463494182930000
1249430114141710000,1249439520732430000
1249430114141710000,1249437852527720000
1249430114141710000,1249430570272090000
1249430114141710000,1249432108071820000
1249430114141710000,1249441365144010000
1249405972860280000,1249470959255300000
1249405972860280000,1249407627248920000
1249405972860280000,1249407030378530000
1249405972860280000,1249408421889260000
1249436308210160000,1249442021531610000
1249436308210160000,1249456042876020000
1249436308210160000,1249437444988170000
1249436308210160000,1249437851672080000
1249410955135430000,1249411620058590000
1249410955135430000,1249412047286100000
1249410955135430000,1249414184594440000
1249410955135430000,1249416473321380000
1249868046342200000,1249889801991360000
1249868046342200000,1249873364560280000
1249865580477320000,1249866578880950000
1249865580477320000,1249873772494150000
1249674309053880000,1249682248418430000
1249674309053880000,1249683975242740000
1249668627638480000,1249670835826240000
1249668627638480000,1249671274537850000
1249668627638480000,1249670954629730000
1249668627638480000,1249672161863870000
1249523741295620000,1249535180596860000
1249523741295620000,1249535722077540000
1249523741295620000,1249526617753420000
1249523741295620000,1249529634976330000
1249514007440100000,1249520452529240000
